order_id,customer_id,product_id,quantity,order_date
ORD000368,C00550,P00980,5.0,2023-07-17
ORD010632,C09878,P08779,7.0,2022-01-21
ORD007870,C01693,P01812,2.0,2023-01-24
ORD002152,C01793,P08533,4.0,2024-11-09
ORD000576,C06608,P00530,10.0,2023-07-21
ORD008004,C00965,P03489,14.0,2023-10-13
ORD004950,C10798,P03581,17.0,2021-03-26
ORD000468,C07011,P00630,13.0,2023-04-06
ORD003103,C01501,P02762,10.0,2022-08-09
ORD010633,C03124,P01406,13.0,2023-08-22
ORD010556,C03467,P00814,6.0,2023-10-01
ORD005960,C05095,P08102,18.0,2024-08-01
ORD000023,C07206,P06865,8.0,2024-07-22
ORD001090,C03040,P06366,3.0,2023-04-13
ORD004006,C01724,P09227,11.0,2023-05-25
ORD010354,C00968,P09041,15.0,2023-01-25
ORD002774,C06397,P01734,4.0,2022-05-20
ORD002424,C03779,P02846,17.0,2024-07-17
ORD007009,C03914,P03875,19.0,2021-04-13
ORD007277,C07202,P09940,20.0,2024-05-06
ORD004677,C08488,P06693,17.0,2021-11-22
ORD000852,C06024,P08342,18.0,2022-03-05
ORD010652,C02036,P00119,16.0,2024-07-09
ORD010123,C08328,P09017,2.0,2023-09-24
ORD004952,C07881,P01394,13.0,2021-04-09
ORD008408,C05997,P05603,6.0,2022-10-31
ORD009906,C08654,P10246,12.0,2024-07-31
ORD000131,C08073,P05399,4.0,2021-10-02
ORD001094,C02277,P10372,12.0,2022-08-03
ORD003558,C03402,P01184,7.0,2023-03-10
ORD009040,C05213,P01209,18.0,2023-09-23
ORD004593,C02086,P07272,12.0,2023-09-02
ORD003213,C06024,P10783,2.0,2024-04-04
ORD004304,C03241,P02533,12.0,2023-02-20
ORD004400,C07425,P03637,1.0,2024-09-24
ORD002104,C07285,P10381,4.0,2022-06-06
ORD005007,C02348,P10514,11.0,2021-04-02
ORD003988,C09447,P04276,13.0,2022-01-04
ORD002080,C03449,P05898,19.0,2023-08-08
ORD000702,C04552,P09801,3.0,2022-06-12
ORD003725,C04155,P05963,20.0,2024-08-13
ORD007317,C09157,P00508,8.0,2022-10-06
ORD004168,C07482,P10657,8.0,2021-06-11
ORD008576,C10368,P01057,13.0,2022-04-17
ORD006643,C02387,P07882,8.0,2024-07-07
ORD006607,C01613,P03850,15.0,2022-02-15
ORD009364,C05258,P06620,3.0,2022-07-29
ORD007910,C06070,P00153,7.0,2021-06-30
ORD008135,C07638,P03934,18.0,2022-10-14
ORD005252,C06008,P00978,17.0,2023-05-06
ORD004056,C04945,P10498,11.0,2022-02-27
ORD007716,C09890,P02544,15.0,2021-07-23
ORD004947,C08612,P08127,7.0,2023-07-09
ORD010599,C10344,P01420,12.0,2022-10-19
ORD009219,C05416,P01686,11.0,2022-04-01
ORD007971,C00442,P09306,6.0,2024-09-10
ORD008611,C02357,P10457,12.0,2022-12-07
ORD003615,C03695,P06165,9.0,2024-07-05
ORD007795,C03936,P00298,2.0,2023-03-29
ORD003403,C06473,P02585,11.0,2021-04-29
ORD007517,C03680,P02640,8.0,2024-09-06
ORD000561,C05613,P06841,5.0,2022-02-14
ORD006077,C01299,P06926,17.0,2022-06-20
ORD002881,C07209,P02550,9.0,2022-12-03
ORD007494,C08447,P07033,3.0,2021-08-08
ORD004975,C05511,P00467,15.0,2021-02-16
ORD003683,C05453,P00443,8.0,2023-06-23
ORD010643,C05342,P09918,6.0,2021-02-22
ORD006476,C05763,P10204,4.0,2022-10-14
ORD003426,C09867,P03631,7.0,2022-03-20
ORD007717,C04232,P03660,14.0,2024-03-20
ORD010377,C10528,P09351,6.0,2021-08-12
ORD002746,C08300,P07134,6.0,2023-08-07
ORD006207,C07835,P03995,5.0,2023-01-08
ORD006925,C02598,P10261,11.0,2023-02-25
ORD006093,C06157,P00877,4.0,2024-02-16
ORD007615,C08887,P01025,14.0,2024-03-15
ORD000872,C07196,P03827,4.0,2023-11-09
ORD001646,C06239,P01128,10.0,2022-09-01
ORD000877,C03714,P02869,10.0,2021-07-05
ORD002009,C09414,P05333,19.0,2023-08-31
ORD002252,C07475,P07194,20.0,2023-02-07
ORD000463,C06556,P04457,17.0,2024-01-25
ORD008686,C04763,P01946,16.0,2024-10-30
ORD005179,C07336,P00140,6.0,2023-02-28
ORD006017,C04528,P02138,13.0,2023-03-28
ORD009943,C03492,P06693,6.0,2022-07-14
ORD000806,C00442,P02483,6.0,2022-04-12
ORD002873,C01019,P06558,7.0,2021-11-05
ORD000195,C07302,P00645,11.0,2024-11-04
ORD000028,C04252,P03849,12.0,2024-02-18
ORD003067,C00394,P10424,18.0,2024-05-02
ORD002810,C09567,P02568,5.0,2022-01-26
ORD000596,C00722,P02118,17.0,2024-08-05
ORD006999,C02164,P05333,3.0,2021-03-15
ORD008550,C07506,P06890,12.0,2022-12-29
ORD003075,C08981,P01241,2.0,2024-01-13
ORD000060,C04255,P00300,12.0,2021-07-21
ORD004699,C04911,P04475,2.0,2024-02-24
ORD009986,C10270,P09646,10.0,2021-10-28
ORD005666,C05217,P01043,20.0,2022-11-21
ORD008537,C06537,P02843,10.0,2024-04-29
ORD009579,C04330,P10373,5.0,2023-01-17
ORD003074,C09007,P10233,2.0,2022-10-19
ORD005045,C06914,P04104,5.0,2022-04-27
ORD001214,C03718,P00008,10.0,2022-12-06
ORD002259,C09783,P06873,6.0,2022-01-19
ORD004922,C09178,P05778,5.0,2022-11-08
ORD003927,C07324,P03920,5.0,2021-03-31
ORD004410,C02470,P02832,1.0,2024-02-23
ORD010586,C03757,P02217,19.0,2024-11-04
ORD004268,C06770,P07472,15.0,2024-12-01
ORD000994,C05448,P09220,3.0,2022-07-02
ORD003036,C06664,P02982,18.0,2022-04-12
ORD008069,C03300,P00364,16.0,2021-02-04
ORD007458,C07770,P01896,2.0,2023-02-19
ORD000366,C10800,P04865,3.0,2023-11-30
ORD001890,C00529,P05052,16.0,2022-09-22
ORD010625,C09144,P00669,7.0,2022-07-07
ORD000175,C04255,P02412,6.0,2023-09-04
ORD007935,C07021,P09716,5.0,2022-10-13
ORD005912,C01447,P03405,18.0,2022-06-08
ORD007557,C07248,P04134,9.0,2023-08-16
ORD003944,C08562,P01497,13.0,2023-07-19
ORD009668,C05577,P00053,8.0,2021-02-14
ORD000924,C07188,P06155,9.0,2021-07-09
ORD006034,C01603,P00891,13.0,2023-04-29
ORD002602,C07426,P01516,9.0,2024-12-07
ORD010467,C06997,P10246,16.0,2023-09-22
ORD007674,C08707,P03484,11.0,2023-06-20
ORD001364,C01200,P00788,5.0,2022-07-25
ORD004866,C06771,P03971,15.0,2022-09-26
ORD008227,C01766,P09771,13.0,2024-06-26
ORD005077,C04035,P02595,14.0,2022-10-31
ORD_BAD0061,C00250,P10673,-5.0,2023-07-15
ORD003192,C02921,P08914,4.0,2024-12-18
ORD010358,C04756,P09135,18.0,2022-05-07
ORD009256,C06714,P06103,12.0,2022-03-05
ORD008877,C06030,P04715,13.0,2021-12-26
ORD004661,C01997,P00265,20.0,2022-02-15
ORD008446,C09789,P05448,17.0,2024-03-06
ORD008143,C10768,P02853,16.0,2021-12-06
ORD009505,C01153,P02539,2.0,2023-10-17
ORD002443,C06402,P10756,4.0,2023-03-02
ORD009688,C00418,P09996,18.0,2024-06-28
ORD001891,C07391,P03992,7.0,2024-02-05
ORD006610,C04426,P07873,20.0,2024-05-18
ORD008301,C03149,P06361,17.0,2022-09-22
ORD004277,C05090,P09044,14.0,2023-04-18
ORD006866,C08519,P06777,3.0,2023-07-06
ORD007287,C09503,P10755,7.0,2021-09-21
ORD001635,C09832,P03049,15.0,2023-05-27
ORD001156,C10447,P00801,10.0,2023-01-06
ORD003418,C04526,P07530,14.0,2024-04-08
ORD001916,C01503,P08975,2.0,2021-04-24
ORD004734,C10212,P03890,17.0,2021-01-20
ORD007610,C00008,P05443,7.0,2023-07-24
ORD008724,C00446,P01204,1.0,2024-10-24
ORD009500,C07707,P07159,19.0,2022-05-14
ORD002273,C04341,P04159,17.0,2024-02-13
ORD008266,C03512,P07409,16.0,2022-02-27
ORD002930,C06919,P05265,20.0,2023-07-14
ORD008308,C00122,P10073,9.0,2021-11-28
ORD008372,C05553,P08348,18.0,2022-08-08
ORD010096,C07625,P00315,20.0,2024-03-22
ORD003211,C02060,P01622,15.0,2022-03-02
ORD010268,C08670,P09360,17.0,2021-03-04
ORD009985,C06256,P09292,15.0,2023-12-27
ORD004528,C04516,P00569,2.0,2023-02-18
ORD008328,C02386,P00537,10.0,2024-07-04
ORD002408,C00790,P02057,8.0,2021-09-28
ORD001310,C10469,P00586,10.0,2022-06-07
ORD002047,C06474,P04898,20.0,2024-03-20
ORD009755,C07455,P04053,6.0,2022-02-15
ORD003461,C09083,P07072,2.0,2024-08-10
ORD005747,C05935,P07417,4.0,2022-05-17
ORD009220,C06505,P10770,15.0,2021-10-08
ORD004258,C01330,P09234,11.0,2022-05-31
ORD001533,C02442,P09034,14.0,2024-10-15
ORD010619,C05149,P01316,17.0,2024-05-29
ORD004026,C06335,P09903,19.0,2024-04-23
ORD006790,C07504,P03156,5.0,2024-04-19
ORD004875,C04167,P00864,6.0,2023-09-12
ORD006640,C09088,P00849,18.0,2022-10-02
ORD001636,C08168,P01283,8.0,2023-06-19
ORD004441,C03297,P09405,10.0,2021-08-07
ORD007003,C03391,P03627,5.0,2021-03-02
ORD010627,C09740,P03358,1.0,2022-08-04
ORD000530,C04696,P09011,20.0,2021-01-01
ORD004437,C10671,P09068,9.0,2024-09-18
ORD001785,C09003,P08570,7.0,2021-01-10
ORD007562,C06074,P01183,15.0,2021-08-02
ORD001295,C07396,P09442,13.0,2021-02-16
ORD001812,C01182,P07728,18.0,2024-04-18
ORD001863,C02133,P06744,14.0,2021-03-07
ORD005419,C03194,P06735,14.0,2024-07-16
ORD006914,C07812,P05530,13.0,2024-11-30
ORD002177,C09410,P03644,2.0,2022-04-09
ORD010681,C06592,P07964,12.0,2024-12-07
ORD004656,C01149,P04666,5.0,2023-05-30
ORD008523,C08754,P09197,2.0,2022-06-23
ORD007431,C06536,P04255,18.0,2022-05-30
ORD008991,C01512,P04865,12.0,2022-12-26
ORD002440,C02438,P07956,17.0,2023-12-11
ORD006766,C05328,P07309,20.0,2022-01-30
ORD006137,C01074,P10119,20.0,2022-08-12
ORD002085,C03939,P01176,9.0,2024-11-22
ORD001392,C05221,P04736,17.0,2023-10-22
ORD005743,C06372,P07141,12.0,2022-02-24
ORD010003,C02289,P03709,9.0,2022-06-06
ORD003705,C00875,P01455,1.0,2022-01-02
ORD008074,C10442,P03702,8.0,2022-07-22
ORD004932,C03672,P08471,11.0,2022-07-06
ORD000182,C06930,P02694,2.0,2022-08-27
ORD003752,C10240,P00887,4.0,2023-01-11
ORD009932,C03580,P09585,4.0,2022-08-17
ORD008133,C04447,P10674,9.0,2022-04-06
ORD006601,C09106,P00142,7.0,2023-07-01
ORD007686,C05438,P08339,14.0,2024-02-16
ORD007166,C09149,P01692,18.0,2021-06-03
ORD010253,C08968,P00509,16.0,2022-05-26
ORD000122,C04765,P06624,8.0,2022-04-19
ORD000200,C07219,P02620,19.0,2022-07-25
ORD005148,C00911,P00573,15.0,2022-03-06
ORD009574,C00122,P10029,18.0,2022-05-14
ORD004977,C07081,P02272,14.0,2021-01-30
ORD005293,C04360,P04166,1.0,2023-08-02
ORD006134,C04140,P03034,2.0,2023-06-19
ORD010618,C06299,P05691,9.0,2024-03-10
ORD000778,C05442,P08530,9.0,2024-06-04
ORD009670,C05860,P02038,20.0,2024-06-12
ORD000740,C05371,P05874,16.0,2022-12-23
ORD008895,C08020,P04108,10.0,2021-09-15
ORD005289,C05234,P07711,8.0,2021-10-30
ORD000176,C03442,P06594,5.0,2023-07-22
ORD002639,C02289,P00344,14.0,2022-03-13
ORD007056,C07056,P04869,15.0,2021-03-26
ORD006899,C08573,P00726,10.0,2023-11-28
ORD009987,C05369,P09218,14.0,2022-03-29
ORD001251,C01173,P05585,7.0,2023-12-09
ORD001588,C07545,P07130,16.0,2021-08-22
ORD005232,C04573,P07694,18.0,2023-06-29
ORD001662,C03720,P01291,12.0,2024-03-26
ORD002932,C02480,P06285,20.0,2022-06-13
ORD000557,C00204,P02484,13.0,2022-10-21
ORD002077,C02308,P00044,19.0,2022-06-29
ORD004532,C04050,P00912,7.0,2021-07-02
ORD003017,C01246,P02808,17.0,2024-12-14
ORD001389,C05713,P09184,19.0,2022-03-04
ORD003562,C04843,P01347,9.0,2022-06-24
ORD007455,C09114,P03853,4.0,2023-03-26
ORD008492,C07940,P02651,6.0,2024-10-03
ORD008848,C04358,P03853,6.0,2022-07-19
ORD002348,C08502,P08117,6.0,2024-05-21
ORD006349,C07090,P10590,19.0,2022-06-04
ORD009390,C07888,P01506,9.0,2022-12-20
ORD004949,C06266,P05724,20.0,2022-01-22
ORD008340,C07771,P00386,5.0,2023-05-26
ORD004832,C03558,P03195,12.0,2023-07-30
ORD003884,C06309,P05334,15.0,2024-09-18
ORD008296,C01054,P02699,7.0,2022-03-26
ORD008348,C10201,P06232,15.0,2021-12-10
ORD000335,C09020,P07232,1.0,2021-06-27
ORD001629,C00106,P08669,12.0,2021-06-15
ORD010437,C06217,P02687,18.0,2024-09-23
ORD004276,C00256,P04580,4.0,2021-02-17
ORD005900,C04167,P09748,17.0,2023-09-21
ORD005726,C03750,P03255,16.0,2024-03-28
ORD008652,C04288,P00541,10.0,2021-02-16
ORD002520,C02545,P00243,5.0,2021-11-24
ORD000644,C07040,P05409,13.0,2021-09-10
ORD004825,C10335,P02590,2.0,2021-08-02
ORD002973,C04062,P07466,4.0,2023-09-14
ORD008044,C07255,P06429,7.0,2021-08-03
ORD005135,C00093,P09673,11.0,2022-07-09
ORD003972,C01517,P07358,18.0,2023-02-06
ORD005128,C00016,P07537,4.0,2024-04-01
ORD006926,C02535,P02770,5.0,2021-01-25
ORD008614,C01685,P07119,4.0,2022-08-28
ORD004230,C06003,P05472,15.0,2024-03-15
ORD_BAD0011,C99999,P99999,2.0,2023-09-10
ORD010691,C02279,P02397,15.0,2021-09-03
ORD005833,C08857,P05246,11.0,2023-12-19
ORD002801,C03654,P08141,11.0,2023-05-04
ORD005662,C10753,P06634,8.0,2021-08-08
ORD004031,C02437,P06251,16.0,2021-08-18
ORD006695,C04058,P01082,13.0,2024-07-26
ORD005448,C07658,P08395,6.0,2024-08-31
ORD004393,C03174,P10290,9.0,2024-11-28
ORD005156,C06193,P08157,3.0,2023-12-09
ORD002318,C07298,P09739,5.0,2022-04-15
ORD000451,C10775,P06127,7.0,2023-04-16
ORD004878,C02190,P01849,6.0,2021-05-04
ORD004934,C09180,P04297,3.0,2022-12-03
ORD000223,C01274,P06086,10.0,2022-05-03
ORD006150,C10742,P03400,2.0,2021-08-07
ORD006963,C09339,P07999,11.0,2023-02-09
ORD009378,C02662,P01227,16.0,2023-08-19
ORD003854,C06632,P07127,10.0,2023-09-12
ORD008790,C08196,P04806,19.0,2024-06-01
ORD004118,C08409,P05929,13.0,2024-03-28
ORD001474,C09661,P03215,1.0,2021-09-10
ORD001181,C02657,P04548,6.0,2023-01-26
ORD001775,C09085,P05403,11.0,2021-02-12
ORD001424,C06959,P01451,8.0,2023-05-06
ORD010207,C06280,P08350,9.0,2021-03-07
ORD006115,C01261,P06980,4.0,2021-07-05
ORD010170,C10691,P01323,17.0,2021-04-13
ORD003974,C06203,P09915,15.0,2023-02-07
ORD009414,C10620,P03392,16.0,2023-01-22
ORD005661,C04265,P09985,20.0,2022-02-24
ORD008772,C08937,P00772,10.0,2024-11-11
ORD000659,C02685,P06469,15.0,2023-02-10
ORD000600,C00718,P09706,4.0,2021-12-04
ORD002458,C03637,P00815,13.0,2024-05-21
ORD005870,C01794,P07169,2.0,2024-03-02
ORD008003,C06450,P00587,7.0,2024-04-09
ORD005444,C10492,P03804,19.0,2021-05-17
ORD004203,C01157,P02642,15.0,2022-10-12
ORD003604,C02722,P00602,13.0,2023-04-02
ORD004055,C01216,P02057,10.0,2022-03-10
ORD009447,C08048,P10404,20.0,2024-12-26
ORD002493,C09508,P01303,10.0,2022-04-03
ORD003290,C05189,P07236,5.0,2023-05-25
ORD007827,C01129,P08027,7.0,2023-05-30
ORD010614,C01522,P09287,18.0,2021-04-29
ORD010563,C10033,P04107,7.0,2021-12-12
ORD004743,C00704,P02688,3.0,2022-03-28
ORD000736,C02170,P00122,4.0,2023-05-08
ORD008558,C04128,P02541,10.0,2024-05-28
ORD000944,C08226,P00846,2.0,2021-07-24
ORD009367,C04984,P09151,19.0,2024-04-15
ORD006284,C06235,P04148,5.0,2022-12-03
ORD004761,C05239,P00044,17.0,2022-06-16
ORD005658,C03670,P10690,20.0,2022-09-02
ORD006050,C05003,P06824,15.0,2022-03-21
ORD007684,C07868,P06196,12.0,2023-07-10
ORD003130,C03085,P01918,19.0,2021-08-09
ORD000146,C05211,P05029,8.0,2023-12-22
ORD009232,C06699,P04094,6.0,2022-04-18
ORD009341,C10464,P09357,12.0,2021-07-17
ORD002321,C01634,P10174,15.0,2021-01-15
ORD005669,C06391,P02378,4.0,2021-04-21
ORD008509,C07416,P01426,9.0,2021-10-18
ORD002949,C05825,P07278,9.0,2022-06-28
ORD004078,C10284,P09605,8.0,2023-01-28
ORD008419,C01751,P04565,17.0,2023-08-03
ORD005112,C03413,P09246,12.0,2024-04-25
ORD000541,C05801,P08338,1.0,2022-12-07
ORD003492,C10163,P05884,15.0,2024-08-25
ORD001889,C01446,P08716,13.0,2023-02-10
ORD007703,C08562,P01712,19.0,2023-03-18
ORD002276,C09481,P10351,17.0,2021-01-21
ORD003501,C00235,P02208,13.0,2021-09-23
ORD006008,C08198,P00039,10.0,2022-01-31
ORD008885,C02096,P01905,8.0,2022-11-13
ORD001455,C02222,P05300,11.0,2024-06-28
ORD004545,C03273,P10653,17.0,2023-07-24
ORD009991,C04535,P05894,1.0,2021-05-06
ORD006135,C09731,P03907,16.0,2022-06-19
ORD000950,C07961,P08987,3.0,2024-01-29
ORD008791,C10278,P09879,20.0,2021-05-17
ORD009347,C03069,P06313,11.0,2021-05-04
ORD005765,C05970,P04660,2.0,2022-10-23
ORD006353,C08207,P04914,13.0,2022-05-12
ORD003726,C09638,P08535,10.0,2024-10-08
ORD005125,C00286,P03267,15.0,2022-04-03
ORD008677,C03800,P03205,7.0,2022-05-19
ORD004371,C02377,P04586,1.0,2021-11-27
ORD007998,C00382,P00666,9.0,2022-01-21
ORD002972,C00081,P04829,6.0,2024-04-10
ORD008180,C03219,P03165,13.0,2022-08-30
ORD000742,C07061,P04500,1.0,2021-01-15
ORD004725,C03483,P02854,10.0,2022-09-25
ORD003639,C10134,P02561,3.0,2022-06-20
ORD002747,C07297,P08902,18.0,2024-01-08
ORD004824,C03845,P05108,1.0,2023-03-11
ORD008331,C06222,P02248,12.0,2022-04-11
ORD006518,C07670,P01321,3.0,2023-06-16
ORD003855,C04557,P02440,14.0,2022-09-21
ORD003659,C10135,P01571,15.0,2024-10-16
ORD002505,C02125,P03678,10.0,2021-03-21
ORD004035,C10275,P01251,8.0,2024-02-11
ORD002481,C02519,P00207,4.0,2021-10-22
ORD008412,C02551,P04419,7.0,2023-06-16
ORD010561,C05917,P07596,19.0,2024-03-14
ORD004876,C02705,P09141,20.0,2024-01-14
ORD007030,C07479,P05629,4.0,2024-03-30
ORD008292,C05617,P02221,14.0,2021-06-06
ORD005291,C02912,P04487,5.0,2022-03-10
ORD009729,C02485,P04191,16.0,2021-07-28
ORD001037,C01310,P01800,6.0,2024-08-07
ORD010574,C01919,P05868,3.0,2022-01-18
ORD009441,C08395,P03445,18.0,2023-03-28
ORD004363,C02545,P03978,14.0,2021-07-05
ORD002717,C01880,P07123,19.0,2021-10-17
ORD003582,C09946,P04181,7.0,2023-07-24
ORD004442,C06976,P06188,15.0,2022-06-10
ORD001510,C05525,P08775,2.0,2022-12-31
ORD_BAD0083,C99999,P99999,2.0,2023-09-10
ORD001585,C02568,P01605,19.0,2024-02-01
ORD007668,C00652,P06442,15.0,2021-10-12
ORD007308,C07418,P02257,12.0,2022-09-07
ORD006302,C05849,P05516,11.0,2024-12-24
ORD007734,C07239,P06938,19.0,2022-10-20
ORD008562,C02968,P02378,4.0,2022-01-16
ORD010063,C05858,P04458,18.0,2024-07-19
ORD003670,C08029,P06482,16.0,2024-09-09
ORD003372,C06162,P03629,6.0,2022-12-20
ORD009418,C09503,P02349,9.0,2023-05-08
ORD004017,C06954,P07651,9.0,2023-12-12
ORD007916,C05662,P01180,11.0,2023-04-06
ORD004974,C01145,P05101,17.0,2022-10-07
ORD003165,C05532,P08758,16.0,2022-08-24
ORD010609,C01927,P07797,7.0,2022-04-22
ORD010325,C00623,P01095,2.0,2023-05-15
ORD010198,C06371,P03974,3.0,2021-10-19
ORD002924,C02679,P10269,8.0,2024-12-11
ORD010396,C09406,P09283,6.0,2023-07-27
ORD007537,C01004,P08558,16.0,2023-06-27
ORD008080,C10660,P08052,10.0,2021-10-24
ORD006576,C08921,P09405,13.0,2021-01-24
ORD007682,C07483,P04083,7.0,2023-06-06
ORD001673,C10683,P00876,16.0,2022-11-17
ORD005696,C07749,P07140,12.0,2022-11-20
ORD005750,C06395,P01058,14.0,2022-05-13
ORD007821,C04507,P00057,18.0,2022-01-23
ORD009649,C07786,P06971,17.0,2022-07-08
ORD008853,C10098,P10583,2.0,2023-11-16
ORD001607,C02166,P07314,6.0,2021-05-27
ORD000113,C02565,P04622,7.0,2024-12-10
ORD003795,C08320,P02198,5.0,2023-07-04
ORD002471,C04976,P04079,3.0,2023-10-29
ORD003472,C01766,P09351,13.0,2024-01-27
ORD004291,C03729,P08412,4.0,2023-08-09
ORD006980,C05638,P02135,15.0,2021-12-09
ORD007541,C06352,P02364,4.0,2024-01-05
ORD007922,C01299,P07118,6.0,2023-08-23
ORD005967,C10053,P09535,16.0,2024-08-27
ORD010434,C04107,P01710,14.0,2021-10-17
ORD010549,C00350,P07765,17.0,2021-01-09
ORD008640,C10082,P05520,17.0,2024-09-08
ORD004688,C04120,P07053,14.0,2023-03-26
ORD006956,C04278,P04457,7.0,2023-09-27
ORD005676,C05979,P02623,16.0,2024-07-11
ORD006376,C00300,P04681,1.0,2022-06-25
ORD008187,C09918,P05869,19.0,2023-07-09
ORD010058,C06767,P03177,13.0,2023-07-01
ORD006083,C06959,P04213,11.0,2022-01-21
ORD001197,C00082,P06492,8.0,2021-09-16
ORD007424,C08754,P10468,17.0,2023-07-05
ORD008335,C01080,P04616,14.0,2022-09-12
ORD007418,C07081,P05921,19.0,2024-10-25
ORD002220,C06311,P09153,9.0,2021-08-25
ORD000073,C00532,P00217,7.0,2022-09-02
ORD001273,C04413,P02269,3.0,2021-09-26
ORD009533,C03066,P09053,10.0,2021-04-26
ORD010147,C05316,P07712,18.0,2022-08-30
ORD005332,C03464,P07646,16.0,2021-12-15
ORD008733,C02195,P05643,9.0,2024-07-08
ORD001669,C02791,P02102,17.0,2021-11-18
ORD009230,C02051,P01629,17.0,2021-03-26
ORD000763,C07793,P09772,16.0,2024-03-25
ORD002980,C08495,P10635,20.0,2023-07-21
ORD_BAD0066,C04361,P05602,,2023-08-20
ORD002404,C00355,P10380,19.0,2024-01-09
ORD008756,C08167,P05972,7.0,2023-06-19
ORD009102,C08586,P06805,15.0,2023-05-22
ORD004912,C02241,P06221,10.0,2024-09-04
ORD002780,C05780,P02385,17.0,2023-01-19
ORD009711,C06683,P06938,12.0,2023-07-19
ORD004894,C09975,P08255,6.0,2024-04-29
ORD006217,C04310,P04550,11.0,2023-06-11
ORD002204,C05539,P04157,13.0,2024-03-21
ORD002576,C00065,P01177,15.0,2023-09-23
ORD002076,C05510,P06727,19.0,2021-12-24
ORD002962,C03254,P10664,9.0,2024-11-20
ORD005237,C08363,P00016,13.0,2022-01-15
ORD008177,C10702,P07004,20.0,2022-02-09
ORD007489,C03154,P05718,17.0,2021-12-02
ORD006315,C03071,P07614,14.0,2024-10-27
ORD009200,C01557,P01917,3.0,2023-07-01
ORD001447,C07083,P07127,15.0,2023-11-21
ORD002804,C00639,P08009,7.0,2021-04-27
ORD007712,C01769,P06184,15.0,2024-11-28
ORD005064,C05323,P02087,8.0,2022-12-01
ORD001521,C02257,P05490,18.0,2022-12-21
ORD000099,C00242,P02781,9.0,2024-10-02
ORD005286,C02198,P05117,9.0,2021-05-29
ORD004807,C04388,P08588,19.0,2024-02-12
ORD004376,C06381,P05511,12.0,2021-07-23
ORD006022,C07355,P01984,20.0,2024-04-07
ORD004278,C07922,P01341,17.0,2023-05-07
ORD006320,C05815,P03669,16.0,2023-10-13
ORD009524,C08502,P07942,10.0,2021-03-26
ORD005927,C07038,P07193,10.0,2023-06-09
ORD005309,C06431,P08971,1.0,2021-09-04
ORD003521,C01951,P08439,9.0,2023-01-31
ORD003621,C01711,P03418,14.0,2022-02-01
ORD009365,C03714,P01975,12.0,2022-02-09
ORD008666,C05206,P01443,7.0,2024-06-20
ORD001427,C02247,P10407,14.0,2023-12-01
ORD006511,C00400,P06272,6.0,2023-11-12
ORD000906,C02098,P02190,8.0,2022-07-05
ORD002989,C09527,P03421,9.0,2023-02-11
ORD007119,C07274,P06303,18.0,2021-06-25
ORD008125,C00551,P05435,9.0,2022-06-17
ORD001520,C09212,P00469,3.0,2023-05-14
ORD009069,C03993,P07435,2.0,2021-01-14
ORD003425,C04960,P02010,11.0,2023-12-04
ORD006079,C09792,P05697,4.0,2024-07-09
ORD009512,C02994,P03476,6.0,2021-09-18
ORD005543,C04021,P05117,2.0,2023-11-28
ORD010611,C05005,P08991,4.0,2022-07-25
ORD003073,C03668,P04060,12.0,2023-05-19
ORD006219,C07328,P04318,10.0,2022-01-15
ORD005203,C04923,P04869,17.0,2023-12-26
ORD009925,C06261,P08649,3.0,2022-09-26
ORD007179,C09629,P01444,14.0,2023-09-12
ORD008855,C00828,P08315,5.0,2022-01-06
ORD001237,C06203,P10417,17.0,2022-08-06
ORD010504,C07075,P02746,18.0,2023-08-01
ORD006662,C08720,P06620,3.0,2021-08-30
ORD001191,C07953,P04842,6.0,2024-05-14
ORD010323,C00753,P01077,16.0,2023-07-09
ORD001540,C03804,P05312,4.0,2021-06-10
ORD002328,C03904,P03717,5.0,2024-03-03
ORD004191,C05614,P01758,8.0,2023-05-29
ORD001966,C04296,P00210,14.0,2023-01-05
ORD001832,C04609,P03462,20.0,2022-06-13
ORD006586,C07256,P00138,7.0,2021-09-10
ORD000393,C01274,P08931,13.0,2024-10-30
ORD009263,C00117,P00088,3.0,2024-02-05
ORD005982,C07904,P00120,6.0,2024-08-28
ORD009989,C01499,P09679,15.0,2023-05-10
ORD001234,C02220,P02477,7.0,2024-11-01
ORD007412,C08331,P05792,15.0,2024-01-26
ORD004648,C02988,P09329,13.0,2022-07-12
ORD007088,C08873,P06708,11.0,2024-03-01
ORD006260,C02950,P04118,10.0,2021-06-22
ORD002213,C07962,P00440,7.0,2021-03-08
ORD004543,C07452,P08574,7.0,2022-10-12
ORD010445,C07805,P01287,17.0,2024-05-30
ORD010497,C07376,P06554,4.0,2024-10-28
ORD008138,C08776,P00122,10.0,2024-12-02
ORD005556,C09951,P05643,11.0,2024-07-24
ORD009183,C02001,P00350,1.0,2021-08-19
ORD009528,C08690,P02381,3.0,2022-07-19
ORD007355,C04373,P02383,15.0,2023-05-17
ORD001817,C04930,P08425,3.0,2024-07-12
ORD009461,C09860,P07900,3.0,2023-12-28
ORD000233,C06633,P09518,17.0,2024-02-10
ORD001247,C06226,P10037,7.0,2021-09-17
ORD001156,C10447,P00801,10.0,2023-01-06
ORD001491,C09791,P06021,14.0,2024-10-21
ORD002510,C02720,P08305,1.0,2022-11-21
ORD001628,C01708,P02955,7.0,2023-07-29
ORD010086,C03964,P05011,11.0,2022-08-31
